HGNC symbol	EntrezGene ID
PGAM1P2	
UBE2V1P10	
LINC01048	103695431
ASAP1-IT2	100507117
	105378231
GHRH	2691
C2orf61	285051
NACAP7	
SNRPA	6626
F8A3	474384
PPP1R15B	84919
CNNM2	54805
PRKRIP1	79706
IRF3	3661
RBPMS2P1	
UACA	55075
C7orf65	
ZC3H12A	80149
ZC3H12A	102465438
	57653
KCNQ5-IT1	100507381
GLT1D1	144423
RPL39P26	
WIPI1	55062
SPDYE9P	
GRK5	2869
MTCYBP36	
PSG6	5675
GEMIN4	50628
RPL7P5	
DAZAP1	26528
TRPC4	7223
TMEM237	65062
GALNT12	79695
RPL10L	140801
	101929295
	105379695
MANEA	79694
TRPC7	57113
PRELID3BP5	
PLEKHA5	54477
MMACHC	25974
FAM227B	196951
MAP3K19	80122
PRPF4B	8899
GLTSCR1-AS1	
CLEC7A	64581
ZNF345	25850
ARF4P1	
CCDC12	151903
SENP2	59343
APOLD1	81575
HSP90B2P	
MELTF-AS1	100507057
PIK3C2B	5287
DNM1P32	
SAP130	79595
MCOLN1	57192
RFX2	5990
C3orf67-AS1	101929238
LAX1	54900
ZBTB1	22890
IGLV3-4	
RNF208	727800
GPS2	2874
VPS45	11311
TCEAL4	79921
C8orf59P2	
ADAMTS7P4	
PATJ	10207
TLE2	7089
ANO7L1	
ITGAX	3687
ALG1L5P	
ZNF267	10308
TBCEL	219899
PPHLN1	51535
ZNF543	125919
TOR2A	27433
RPL19	6143
ZIK1	284307
AGFG1	3267
PRIM1	5557
SCARNA9	619383
SCARNA9	100158262
ZFP37	7539
S100G	795
IGHV2-70	
ELL2P4	
OR4A11P	
NPL	80896
FIGNL1	63979
RPSAP34	
TRAPPC9	83696
PRDM10	56980
LIN54	132660
COLEC11	78989
UQCRHP2	
UBTFL5	
TRIM43B	
DFFA	1676
TRIM64FP	
CLCA3P	9629
KLHL12	59349
MTERF3	51001
ZDHHC11	79844
CHMP4BP1	
	102723727
EPHB2	2048
CEP295	85459
UBE2D4	51619
IGHJ5	
USP17L11	100287178
ATP6AP2	10159
BRD4	23476
TMEM187	8269
MMD2	221938
SPECC1L	23384
IL1F10	84639
NTRK1	4914
KLHL3	26249
LINGO1-AS1	253044
RENBP	5973
ASB2	51676
KRT8P11	
MAG	4099
PABPC1P2	
FBXO5	26271
TRBC2	
AMD1	262
LHFP	10186
TWF2	11344
ADAM2	2515
RITA1	84934
NAA16	79612
	729970
OR10J1	26476
RPS14P7	
NEPRO	25871
PHLPP1	23239
GAPDHP26	
SPHAR	10638
SLCO1C1	53919
MAGEB6P1	
MSGN1	343930
RPS26P4	
TRBJ1-5	
SERPINA11	256394
TRIM36	55521
KRT8P18	
VENTXP1	139538
SPATA31C1	
CFHR4	10877
EIF4BP4	
INTS8	55656
TXNDC15	79770
SLC26A6	65010
SLC26A6	102465495
LINC01449	101928773
CASC18	101929110
RPL17P25	
TPT1P8	
LINC01067	
RPL37P15	
TGIF2LX	90316
HTRA2	27429
POLI	11201
B4GALNT4	338707
LINC00676	101409253
IQCK	124152
NOG	9241
DLX2-AS1	104326193
SHMT2	6472
ZNF415P1	
EPRS	2058
TBC1D22B	55633
IQUB	154865
KRBA2	124751
OR8B7P	
WFDC5	149708
OR8B6P	
UBE2T	29089
OR8B1P	
KRT18P13	
TGFBI	7045
SNUPN	10073
GEMIN5	25929
TMED7-TICAM2	100302736
NBN	4683
TRERNA1	
RBMY1F	159163
TMTC3	160418
IQCB1	9657
RPS3AP46	
FANK1	92565
PABPC1P11	
SLC25A35	399512
IRS2	8660
IGHV3OR16-8	
	101928402
DNAJA1	3301
GOLGA8O	728047
	105377480
LINC01527	101927988
MBNL2	10150
NOP56	10528
NOP56	100302138
FAM208B	54906
OR5T2	219464
KRTAP19-8	728299
	105371156
GOLGA6C	653641
EEF1A1P24	
ATP5L	10632
KIAA1211L	343990
SH2D3A	10045
MRPS21	54460
CD99L2	83692
ZNF781	163115
C1QTNF4	114900
IGIP	492311
ARR3	407
RHOQP2	
COA3	28958
RPS6KL1	83694
GAPDHP36	
KLHL21	9903
AR	367
MPPE1	65258
BNIP3P25	
TAF9P1	
OR1AB1P	
FAM107B	83641
NDUFA5P2	
UBA6-AS1	550112
LINC01356	100996702
CENPUP2	
MAVS	57506
OR1D2	4991
PSRC1	84722
MTND5P16	
PARD3B	117583
LRP12	29967
	100129175
ERICH3-AS1	101927320
MRGPRF-AS1	101928200
CT47A7	653282
POP1	10940
C3orf79	
	100507600
SRSF9P1	
KCNE2	9992
SNRPA1	6627
CT47A6	728062
RNU6-446P	
RNU6-748P	
MTCYBP27	
MIR6825	102466199
MIR370	442915
CTBP2P5	
MIR375	494324
MIR2053	100302225
MIR4450	100616299
DEGS2	123099
SNORA17B	
MIR4519	100616231
MIR4291	100422927
MIR548H3	100302287
HPCA	3208
RNA5SP402	
SNORA52	619565
RNU6ATAC	100151684
RPL9P7	
RN7SKP292	
ZNF157	7712
PATL1	219988
RNU6-403P	
MIR5582	100847020
ZNF670-ZNF695	
MIR8055	102465861
NDUFA5	4698
FCRL5	83416
NAV3	89795
MIR3689B	100500906
HDAC4	9759
RNA5SP271	
IL22RA1	58985
MIR6889	102466758
FRMD8P1	
RNU6-712P	
	158434
GGTLC1	92086
C21orf62-AS1	
RNU6-230P	
SLC7A1	6541
RNA5SP388	
RNA5SP456	
RPS11P6	
KIAA0753	9851
RNU6-1105P	
PIGR	5284
SNORA70D	100379141
FGF6	2251
RNA5SP106	
RNA5SP72	
SNORA69	26779
C1orf228	339541
RNU6-1057P	
NPM1P29	
RN7SL219P	
RN7SL25P	
DBF4	10926
FKBP15	23307
SNORD116-20	
RNA5S9	100169760
RNA5SP77	
MIR4698	100616486
MIR4326	100422945
IGLV3-24	
RNU4ATAC4P	
FSTL5	56884
RNF212B	100507650
APOA1-AS	104326055
TAF1A-AS1	
ISCA1P3	
RNU6-582P	
NOP10	55505
SNORD4A	26773
MIR4668	100616114
MIR7157	102465692
BDH1	622
RNU6-468P	
TAF5L	27097
RNU4-11P	
OR4A12P	
TMEM54	113452
THUMPD1	55623
RNU6-151P	
RNU1-3	26869
LRRC3-AS1	100861510
USP12PX	
ATP23	91419
ANAPC7	51434
IGFBP7-AS1	255130
LCE1C	353133
TMC2	117532
RNU4-4P	
RNU1-85P	
GPN3P1	
RNU7-181P	
RNU6ATAC34P	
CLPP	8192
MIR6867	102465523
RN7SL778P	
C17orf75	64149
GATB	5188
MYOT	9499
COL22A1	169044
CTAGE8	100142659
USPL1	10208
HMHB1	57824
RPL13P2	
GPI	2821
STUM	375057
RPL12P33	
UQCC3	790955
ERBIN	55914
	651430
MCHR2-AS1	728012
TNFAIP8L1	126282
OR52H2P	
FAM228B	375190
LPL	4023
PGLYRP1	8993
	101928063
APOA1	335
SLFN5	162394
	101929719
SALL1P1	
ZNF812P	
XRCC6P1	
CCDC166	100130274
ZDHHC4P1	
TOMM7	54543
ZNF646P1	
DPPA3P1	
STX8P1	
CEACAM3	1084
EBLN3P	100506710
SSPO	23145
CA15P2	
SYNGR2	9144
GADD45GIP1	90480
RABGAP1	2844
RABGAP1	23637
ANG	283
RASSF5	83593
LDHC	3948
C11orf72	100505621
MPP7	143098
ADAMTS4	9507
AMD1P1	
OR5AN1	390195
PGLYRP2	114770
WDFY3-AS1	
CACNB2	783
PCSK5	5125
YWHAZP4	
SPC24	147841
	101927708
GNA14-AS1	
ABCB9	23457
RIMS4	140730
DYRK1A	1859
KMT2D	8085
SLC2A5	6518
RPL4P5	
C10orf35	219738
LYG2	254773
ANKRD36BP1	84832
NPSR1	387129
CYP2W1	54905
TMEM190	147744
RNF144B	255488
FAM196B	100131897
CXorf40A	91966
EIF4H	7458
MATN2	4147
ACTR3P3	
ZNF684	127396
ALOX5AP	241
ACSBG2	81616
GPR180	160897
ACTG1P2	
LINC01431	
GALNT9	50614
SPTBN4	57731
PSMD6-AS2	100507062
NEO1	4756
ASS1P7	
AK3	50808
INO80E	283899
CYSRT1	375791
RPL12P36	
RGPD3	653489
NREP-AS1	100873948
LRIF1	55791
TACO1	51204
AGR3	155465
OR7E140P	
ATP6V1A	523
KCNK15	60598
UGDH	7358
TOB2	10766
SPATA17-AS1	103752555
CSAD	51380
HNRNPA0	10949
ZNF271P	10778
OR4D11	219986
GOT2	2806
PIEZO1P2	
ADAMTSL4-AS1	574406
OR7E117P	
DECR1	1666
KLF18	
	105369921
DEFB105A	245908
CD200R1	131450
LCE4A	199834
RPS8P6	
RPS12P18	
DCTN2	10540
TAGAP	117289
MRPL9P1	
SOX8	30812
CPB2	1361
ZNF284	342909
RPA1	6117
	400839
WBSCR27	155368
UNK	85451
LIPC	3990
C18orf63	644041
TEAD3	7005
ARL2BPP8	
ARFGAP3	26286
SMAD3	4088
OR6K6	128371
GRP	2922
MITD1	129531
PFN1P6	
EPSTI1	94240
PSMD6	9861
PDE1C	5137
DOCK4	9732
PRSS37	136242
HINT3	135114
ODC1	4953
EML6	400954
DUSP8P3	
PYGO1	26108
RPS19	6223
DEK	7913
	101927571
DOCK2	1794
RFTN2	130132
MEX3D	399664
RPL23AP39	
LRRC8B	23507
	102724589
ZNF519P1	
MTERF2	80298
BTBD3	22903
ASCL4	121549
IMMP1LP1	
MYO1H	283446
ABHD13	84945
PIGW	284098
PACRGL	133015
CD4	920
TMLHE	55217
PRPF38B	55119
RSPH9	221421
OTX1	5013
SIX1	6495
MIR4458HG	100505738
MIR4458HG	100616142
UFSP2	55325
YBX1P4	
SFTPC	6440
SF3B3	23450
GRIA1	2890
ABR	29
HCG27	253018
GAPDHP53	
GLRB	2743
HEBP1	50865
C8orf59P1	
LINC01578	
TTTY7	246122
RPL12P17	
NAT8L	339983
OR5L1	219437
HAVCR1	26762
RPL24P4	
PEX11G	92960
PLA2G4C-AS1	106144526
RPL39P25	
OR7E93P	
SF3A1	10291
NDUFA5P11	
RPL21P126	
LRRC23	10233
ASS1P2	
TTC30A	92104
OSTCP5	
PXMP2	5827
CATSPERB	79820
SUMO2P10	
	541473
MARCH10	162333
	100506869
ANGPTL7	10218
LENG8	114823
IGHV4-39	
PRAMEF33P	645382
GPC5	2262
LIMK2	3985
SNRPGP18	
HSPE1P12	
OR2W3	343171
LINC01247	101929390
KIAA0368	23392
KLF10	7071
CTF2P	
SBF1	6305
TMEM88B	643965
OAZ3	51686
RBFOX3	146713
TPBGL	100507050
MAPK13	5603
TRIM16L	147166
TAOK2	9344
SCML1	6322
PDILT	204474
FOXN2	3344
PPP2R5C	5527
RBM3	5935
SLC25A6P6	
CDC73	79577
MUC1	4582
OR1A2	26189
CDKN2AIPNLP2	
PGM5P2	595135
	101929181
PGM3	5238
PFAS	5198
MYADML	151325
BMP2K	55589
UTS2	10911
PGPEP1	54858
OR52L2P	
OR56B4	196335
CFL1	1072
EVA1B	55194
ZNF839	55778
ARL4AP3	
SLC24A5	283652
ZCCHC8	55596
NOCT	25819
FAM224B	
	284661
IQCA1L	392843
SLC37A2	219855
CBX4	8535
FKBP9P1	360132
SEMA4A	64218
STARD4	134429
MANBAL	63905
PTTG1IP	754
MRPL50P1	
COL4A6	1288
SDC2	6383
C7orf50	84310
SMC3	9126
C1orf220	400798
ARF1	375
ARF1	100500810
DOHH	83475
BCL2L2	599
NCAM1	4684
MNX1-AS2	
ARL16	339231
BTK	695
NUDT4P1	
CR2	1380
	642361
IL13RA1	3597
TRMO	51531
MBD6	114785
HMGN1P5	
ACAA1	30
GK-IT1	
GSK3A	2931
HSH2D	84941
	107984360
ARHGEF26	26084
TMOD3	29766
NPY5R	4889
ZMYND10-AS1	
TMEM225	338661
S1PR5	53637
EIF4BP3	
WDR93	56964
KRT26	353288
KRT8P51	
ZNF483	158399
LINC01039	
ABHD2	11057
CLDN22	53842
PRPSAP1	5635
OTOL1	131149
CORO1A	11151
EIF4EBP2	1979
C19orf68	374920
SSX3	10214
WNT5A	7474
SLC18A1	6570
FAM229A	100128071
DND1P1	
XKRY	
	102724719
PHBP9	
PDPK1	5170
CHKB-CPT1B	
GRB7	2886
WFDC3	140686
TNFRSF19	55504
AKAP8L	26993
RAI1-AS1	100861516
ZMYND10	51364
NAP1L1	4673
FBXO43	286151
PRDX2P4	
RNF183	138065
ITPA	3704
LRFN5	145581
CAPN6	827
SPEM1	374768
IL1R1	3554
WWC2	80014
LINC00278	100873962
IGHV3-41	
GRIA3	2892
MORC2-AS1	150291
RDH14	57665
IGHV3-42	
NEURL4	84461
PRSS35	167681
HES1	3280
YBX1	4904
ASAP2	8853
IGLL3P	
TMPRSS12	283471
TMSB4XP4	
TEX28P1	
PTPN9	5780
RPL21P17	
OR2T8	343172
	101928162
C8orf31	
HMGB3P22	
GPR146	115330
TIPARP	25976
HOXA10-AS	100874323
C2CD4B	388125
FBXO44	93611
	652276
TAF1D	79101
TAF1D	100302240
VPS26A	9559
JAK1	3716
FCN2	2220
LINC00366	
DNAJC30	84277
MIATNB	
TMX2	51075
SH3GL2	6456
COL1A2	1278
YWHAZP2	
RPP38	10557
FARP2	9855
ANKRD36P1	
RTP2	344892
UNC5A	90249
HOXA9	3205
HOXA9	442920
PGAM4	441531
CHRNB1	1140
	284788
IFT27	11020
LINC00635	151658
ZSWIM4	65249
TVP23C-CDRT4	100533496
MTCYBP34	
ZNF85	7639
SLC25A36	55186
SUMO1	7341
GRM7-AS2	105376946
PIPOX	51268
AHCYP8	
RB1CC1	9821
FXYD1	5348
LEMD3	23592
MAP3K11	4296
	400794
IGHV3-72	
CEP295NL	100653515
ARHGEF28	64283
AEN	64782
NUDT16L1	84309
OR2L9P	
PPP1CB	5500
PYCARD	29108
ACTG1P13	
LDLR	3949
LDLR	102465534
TFF3	7033
PGRMC1	10857
OR4F15	390649
TM2D1	83941
ADGRG6	57211
FAM25C	644054
LUZP6	767558
YJEFN3	374887
	100130331
LRP1B	53353
EXT2	2132
TDGF1P2	
KLHL2P1	
RPS27P26	
NTRK3	4916
FMO11P	
FAM200A	221786
VN1R110P	
CAHM	100526820
ZNF641	121274
PHF21B	112885
LINC01232	
PSMD2	5708
LINC01549	100505929
METRN	79006
CLEC3A	10143
TTTY17C	252949
TTTY17C	474151
TTTY17C	474152
WDR86-AS1	100131176
LDHAL6EP	
TMSB4XP3	
ALG1L9P	
CCDC106	29903
	105373518
TBC1D1	23216
	101928031
RPL3P7	
MRPL41	64975
NBPF21P	
HYKK	123688
HS2ST1	9653
SEMA3G	56920
ACTN1-AS1	161159
IKZF3	22806
RPS29P1	
YPEL5P2	
TECPR2	9895
DLGAP5P1	
RPS24P8	
UIMC1	51720
APEX1	328
PRH1	5554
SMIM20	389203
FAM122C	159091
MCFD2P1	
ATR	545
UBOX5	22888
KLKB1	3818
RFC3	5983
LINC00652	
CFC1B	653275
MTCO3P18	
DNAJC22	79962
TMUB2	79089
BOLA1	51027
TMEM235	283999
TRAJ56	
WARS	7453
SEPT6	23157
HLTF-AS1	100873945
PRELID3BP3	
ISL1	3670
LINC01526	101928770
ANP32AP1	
KCNE3	10008
MCHR2	84539
RPL32P23	
ENOPH1	58478
GYPC	2995
	400579
DCAF8L1	139425
MRPL24	79590
DUSP2	1844
LHFPL2	10184
	375196
MYL6B	140465
LMO4	8543
LINC00887	
GAPDHP25	
RSL1D1	26156
CPLX4	339302
APH1B	83464
PGD	5226
CHAC1	79094
ESRRG	2104
PARP8	79668
RAC1	5879
TMEM52B	120939
CEP57L1	285753
HDDC3	374659
KRT8P22	
HMGCLL1	54511
ACOT11	26027
EFNA3	1944
FAM106DP	
HIGD1AP5	
PIK3C3	5289
MURC	347273
P2RY6	5031
ANKIB1	54467
IL10RA	3587
BCL3	602
BCL3	102465879
PPP1R3A	5506
WDR86	349136
	105378044
GRM7-AS3	101927347
PLD6	201164
FSTL4	23105
SEMA3B	7869
SEMA3B	102465526
DTX2P1-UPK3BP1-PMS2P11	441263
AMY1B	277
UBN2	254048
PRRC1	133619
ING5	84289
TESPA1	9840
WDR82P1	
ALG1L11P	
SUPT7L	9913
FOXH1	8928
SNX18P12	
CTDNEP1	23399
AADACL3	126767
ABCC6	368
ABCC6	105369239
IGLVIV-65	
FABP5P2	
MROH9	80133
BEX2	84707
DGCR6L	85359
OTOR	56914
ZNF341	84905
TFAM	7019
PATE3	100169851
C11orf63	79864
PTRHD1	391356
RHOV	171177
LGALSL	29094
TMEM248P1	
KRT8P40	
KCTD2	23510
DNAJB1	3337
SAV1	60485
	101060019
RAF1P1	
AKAP2	11217
RFTN1	23180
ANXA11	311
GPR17	2840
GPR151	134391
AASDHPPT	60496
TRBV6-5	
SCOCP1	
BNIP3P1	
FTH1P12	
RPSAP48	
SETX	23064
SEPT10	151011
FGFR3P6	
ARPIN	348110
TBKBP1	9755
LRRC52	440699
DRAM1	55332
BTF3L4P3	
ARHGAP22-IT1	
C2orf83	56918
RASSF1	11186
RPSAP5	
CD177P1	
WDR25	79446
SNHG22	677769
SNHG22	103091864
PPFIBP1	8496
LINC00370	
HNRNPA1P21	
TTC21B-AS1	
IGLCOR22-1	
AHCYP5	
PGGT1B	5229
RPS17P5	
LINC00384	
NRN1	51299
TMEM200A	114801
DIO3OS	100302145
EXOSC9	5393
RPL5P9	
RNF114	55905
TRAPPC3L	100128327
RPL26P6	
PCAT4	118425
MARK2P8	
SCARA3	51435
LINC00265	
ACTRT2	140625
PHBP10	
TCF7L1	83439
ACTBP9	
NAB1	4664
PCDH11Y	27328
PCDH11Y	83259
CIDEC	63924
IFI44L	10964
LRIG2	9860
ANKRD9	122416
FAM83F	113828
PPP1R18	170954
CCL18	6362
CCL4L2	388372
RDX	5962
	440386
PTCHD3P3	
LINC01322	
PPM1M	132160
ACSM1	116285
SLC30A6	55676
MTCO3P11	
SIRT7	51547
SVOP	55530
ZNF268	10795
MTCO2P11	
	100506444
	100652999
PC	5091
MTND5P14	
MMP19	4327
SH3GL1P2	
ADCY3	109
LINC00210	100885798
PDPN	10630
SNX3	8724
LRRC37BP1	
CTNNA1P1	
EEF1E1P1	
XACT	105463123
ABCG8	64241
RHOF	54509
MIR1302-10	100422834
WBP1LP8	
ITPR1-AS1	
RPL8P2	
TEPP	374739
SNX18P1Y	
HDLBP	3069
IGHV3-7	
DPP10-AS1	389023
RFPL4AL1	729974
PA2G4P1	
DKC1	1736
DKC1	100847052
EGR4	1961
BPTF	2186
MTND6P2	
LACTB2-AS1	286190
NR4A3	8013
MTCYBP37	
MTND1P26	
FGF14-AS1	
EEF1A1P28	
BTF3P12	
HSPA8P3	
FAM66A	
IGHV3-6	
UFL1	23376
ATXN7L2	127002
AMZ2P2	
SAMD10	140700
NR1D1	9572
PLPP2	8612
RPL13AP17	399670
RD3L	647286
PNPLA3	80339
OR7E160P	
GTF2IP4	100093631
CDH9	1007
CSTF1	1477
KATNBL1P6	
LRRC39	127495
UBA52P9	
GAN	8139
GAN	100616150
GTF2IRD2P1	
FLYWCH2	114984
KCNT1	57582
PLEKHG2	64857
FCRL2	79368
KIFC2	90990
SSTR5	6755
NACAP6	
FTLP16	
FAM175B	23172
OTC	5009
OCIAD2	132299
	100507144
	101929002
PGAM1P6	
XRN1	54464
OR14C36	127066
VN1R82P	
IGLV11-55	
GDF3	9573
KIF18B	146909
SNRPB2	6629
MYH16	
TSPY16P	
NMD3P2	
KLF9	687
	100507477
HEATR1	55127
OR2F2	135948
HNF1A-AS1	283460
ZKSCAN3	80317
PDZRN4	29951
OR7A8P	
MIR6724-3	103504739
OR7A2P	
HMGN1P16	
STX16-NPEPL1	
KLHL2	11275
PLA2G2E	30814
OR2S1P	
TOMM40L	84134
TOMM40L	100847090
ARSH	347527
AGTR2	186
IGLV8-61	
CYP4F32P	
NPHS2	7827
	101927657
ABAT	18
LONP2	83752
RBMY1B	378948
RPL14P5	
LRRC32	2615
PXT1	222659
MTFR1	9650
HS3ST3B1	9953
SLC41A1	254428
SARNP	84324
SGTB	54557
CYB5R4	51167
MZT2A	653784
MZT2A	100616378
UGT1A11P	
EBF2	64641
LDHD	197257
ZC3H10	84872
FXYD2	486
	101927550
RPLP0P11	
MTND4P31	
RN7SL838P	
MIR663B	100313824
ECSIT	51295
MIR6809	102465485
CBFA2T3	863
ZNF212	7988
SNAP47-AS1	
RN7SL130P	
MPZL3	196264
MIR4773-1	100616392
MIR4773-1	100616418
MIR4773-2	100616392
MIR4773-2	100616418
AMD1P2	
SNORD116-4	100033416
TDGF1P1	
OR10W1	81341
RNU6-194P	
F5	2153
RNY4P17	
RNU6-74P	
ARAP1-AS1	
	102723548
RNU6-874P	
MIR219B	100616335
MIR4312	100422971
TMC3-AS1	
RNU4ATAC18P	
ZNF76	7629
RNU6-301P	
RNU6-855P	
MIR523	574471
RNU6-297P	
MIR4466	100616154
RNU6-62P	
MIR1827	100302217
MIR3183	100422835
USP41	373856
IGHV1OR16-2	
RNU6-673P	
MIR4639	100616269
NUCB1	4924
NEURL1-AS1	102724341
MIR6835	102465502
OR7A3P	
SNORA71A	26777
ENTPD4	9583
SLC6A20	54716
RNU6-142P	
RPL7L1P10	
RNU6-1186P	
OR5M9	390162
UBR3	130507
NT5C1B	93034
BRCC3	79184
SUGP1	57794
RNU6-1016P	
SNORD67	692108
ALB	213
HIST3H3	8290
C1orf145	
OR5K4	403278
RNA5SP321	
	642366
RN7SKP134	
ARMCX4	100131755
RN7SL713P	
HMGN2P39	
RPL23AP15	
RN7SKP251	
HPRT1P3	
SNORD83B	116938
MRPL39	54148
OR2Z1	284383
NBPF6	653149
RN7SL731P	
RNVU1-19	101954277
OR4N3P	
PHF13	148479
MIR449B	693123
PLPP3	8613
MIR382	494331
MIR1266	100302202
MIR1273C	100422821
MIR377	494326
SNORD115-34	100033808
USP21	27005
MIR6768	102465460
GCAT	23464
RNU6-941P	
LINC00539	
ZNF77	58492
RN7SKP216	
ZNF625-ZNF20	
SMNDC1	10285
DNAI2	64446
MIR374A	442919
ARHGAP17	55114
MIR6770-3	102466259
MIR1184-3	100422977
BDH2P1	
RNU6ATAC42P	
HAGLR	401022
DUSP7	1849
FCHSD2	9873
SULT4A1	25830
SNORD116-18	100033430
RNA5SP195	
ZNF625	90589
RNU4-9P	
RN7SKP234	
MIR3649	100500816
RNVU1-14	101954266
GPR3	2827
IGHD1-14	
RNU6-765P	
MIR665	100126315
DEFB122	245935
EEF1DP3	
SNORD62B	692093
MGEA5	10724
PRR4	11272
MIR941-5	103504732
SNX18P14	
RNU6-394P	
CCT7	10574
RNU6-705P	
CLEC2A	387836
OR7E90P	
FAM66E	100132103
MIR548I3	100302186
OSBPL7	114881
RNU6-638P	
MIR4432HG	106660609
KLHL38	340359
RNU6-546P	
RNU6ATAC41P	
SNORD46	94161
RN7SKP220	
RNU6-662P	
MIR1180	100302256
KLF2P3	
RN7SL124P	
GFAP	2670
CDK5R1	8851
XXYLT1	152002
OR2T34	127068
REXO1L2P	
EXOG	9941
REXO1L4P	
DEPDC7	91614
GAMTP2	
BAX	581
GSTO1	9446
TDRD5	163589
DDX27	55661
SYNJ2-IT1	100874300
HAUS8P1	
MLNR	2862
GLULP5	
KLF8P1	
	401286
TSPAN13	27075
TRAJ21	
MTATP6P11	
RPL10P6	
TRAJ22	
MAGEB2	4113
DOK5	55816
	101927189
TRDJ4	
PACSIN2	11252
MIR3690	100500894
RNU6-184P	
DUSP14	11072
ATP5J2P3	
MIR199A1	406976
	101929529
PHF19	26147
RPL29P33	
MIR4701	100616262
BET1P1	
RNU6-440P	
MIR6882	102465531
CHCHD4P3	
RNU6-970P	
CLEC11A	6320
ZNF439	90594
RNU6-562P	
BCHE	590
RNU6-1065P	
SNORD116-6	100033418
RPS10P14	
RNU6-537P	
ZNF444	55311
PRRT3	285368
MIR548Q	100313841
RNU7-194P	
TBC1D2B	23102
MIR4287	100422828
RBMS3	27303
MED15	51586
NEK1	4750
RNU6ATAC21P	
OR10B1P	
NRG4	145957
MIR1322	100302166
RN7SL268P	
SNORA9	677798
RN7SKP26	
MIR4298	100423021
RNU1-40P	
WDR73	84942
LINC01587	10141
RNU6-382P	
RNU2-9P	
PCOLCE2	26577
MIR1273E	100526648
NUB1	51667
RNU6-633P	
HMGXB3	22993
RNU1-56P	
AQP7P4	
ZER1	10444
RNU1-38P	
RNU6-398P	
AK3P2	
	101927692
RPL7AP52	
RN7SL862P	
	101926897
MIR3123	100422856
MTND4P14	
RN7SL7P	
PSMA3P	
C8orf34	116328
APOC3	345
MTF2	22823
TMEM233	387890
CYCSP29	
ZNF559-ZNF177	100529215
OLFML1	283298
MIR6500	102466656
OR51R1P	
MIR921	100126349
MIR4653	100616117
MIR3912	100500831
GCGR	2642
MIR6505	102466657
SMG6	23293
MIR1298	100302153
RNY4P20	
SLC16A1P1	
OR52P2P	
MIR486-2	102465696
RNU7-116P	
RNU6-1234P	
FAM78A	286336
RBMY1D	378949
RN7SL168P	
RNU6-863P	
ADIPOR1	51094
SLC15A3	51296
NDUFB8P2	
STK38	11329
AIM1	202
RN7SL524P	
SRSF5	6430
RNU1-13P	
COX4I1	1327
CCT5P1	
RNA5SP144	
VARS2	57176
SNORD113-1	767561
RN7SL210P	
RNU6-994P	
LRRC37A13P	
RN7SL88P	
RNU6-277P	
SHROOM1	134549
MIR765	768220
SNORD88B	692203
NRP1	8829
PEG13	359809
DYNC1LI2	1783
RNU6-363P	
RN7SKP58	
PPY	5539
ELL2P2	
RNU6-523P	
LINC01256	104355285
RNA5SP444	
MIR6871	102466912
RPS21	6227
TMEM229B	161145
CATIP-AS1	
SDR42E1P3	
FUZ	80199
SRD5A2	6716
UBBP2	
NAP1L4	4676
LRRC10B	390205
STSP1	
ANKRD22	118932
GTPBP8	29083
ABCE1	6059
OSTC	58505
PTGER3	5733
RARA-AS1	101929693
	100133267
RNU6-693P	
IGHV3-75	
RNU6-354P	
MIR1203	100302211
RNU6-349P	
TMEM268	203197
NPM1P10	
OSBPL5	114879
MYO1A	4640
PDZK1P1	
MIR3689C	100616333
RPL34	6164
MIR6754	102466728
MIR526B	574468
IGHV3-76	
MIR3921	100500859
IGHV5-78	
RNU6-529P	
MIR6811	102465486
MRPS17P9	
RNA5SP137	
MIR129-1	406917
OR7E86P	
NT5CP1	
PTCHD3	374308
	105370802
MIR486-1	619554
RN7SL134P	
FGF16	8823
RNU6-725P	
MX1	4599
MIR5197	100846991
LBX1	10660
C5orf34	375444
RN7SKP224	
RNU2-6P	
MIR593	693178
DUX4L20	
RPS6KA2	6196
RNU6-1051P	
RN7SKP231	
RNA5SP82	
MIR3621	100500811
RNU6-869P	
SNORD114-30	767611
LINC00521	
RN7SL366P	
RNU6-336P	
CDY14P	
CNTN4-AS2	100873976
RN7SL398P	
RNU6ATAC33P	
DNAJC19P4	
OR52K2	119774
SERF1AP1	
FGF8	2253
GYG2P1	
NKPD1	284353
LINC01605	
	101927310
OR52K1	390036
RNF17	56163
C1orf64	149563
MIR4671	100616380
HMGB1P21	
BMS1P19	
RNU6-106P	
PRR30	339779
MTCYBP1	
MIR548AK	100616488
RFESDP1	
OR5H14	403273
	105370333
ZNF582-AS1	386758
RNU6-572P	
PLPPR4	9890
SNORD115-8	100033445
RNY4P9	
SNORD116-25	100033436
RPL21P6	
SERPINB7	8710
EEF1A1P36	
HN1	51155
CTSLP1	
MTND4P20	
RILPL1	353116
RFPL4AP7	
FZD10	11211
NDUFB9	4715
	100507464
MTND4P17	
CLEC6A	93978
	100506159
RPL10P14	
MTND4LP10	
CARMIL2	146206
COX15	1355
THRSP	7069
	101928251
OR3A5P	
KEL	3792
RPL12P24	
TPTE2P3	
RPL21P23	
CGN	57530
USP9YP18	
SMS	6611
CFI	3426
RPS7P7	
RPL21P88	
PSMC2	5701
GAPDH	2597
LYPD5	284348
ZSCAN12P1	
CBX3P1	
PIGO	84720
MROH5	389690
RNU6-783P	
OR14K1	
RNU6-911P	
